wordpress_attachment_id,legacy_url,expected_relative_path,actual_archive_path,filename,mime_type,alt_text,caption,master_asset,derivative_count,referenced_by_content,status,notes
4679,https://onixdatacentres.com/wp-content/uploads/2022/12/pexels-brett-sayles-5203849-scaled.jpg,2022/12/pexels-brett-sayles-5203849-scaled.jpg,2022/12/pexels-brett-sayles-5203849-scaled.jpg,pexels-brett-sayles-5203849-scaled.jpg,,,,no,21,no,UNUSED,not referenced by scoped content scan
4681,https://onixdatacentres.com/wp-content/uploads/2022/12/pexels-rene-asmussen-13821206-scaled.jpg,2022/12/pexels-rene-asmussen-13821206-scaled.jpg,2022/12/pexels-rene-asmussen-13821206-scaled.jpg,pexels-rene-asmussen-13821206-scaled.jpg,,,,no,21,no,UNUSED,not referenced by scoped content scan
4692,https://onixdatacentres.com/wp-content/uploads/2022/12/ONIX-logo-png.png,2022/12/ONIX-logo-png.png,2022/12/ONIX-logo-png.png,ONIX-logo-png.png,,,,yes,21,yes,FOUND,
4705,https://onixdatacentres.com/wp-content/uploads/2022/12/rawpixel-558597-unsplash.jpg,2022/12/rawpixel-558597-unsplash.jpg,2022/12/rawpixel-558597-unsplash.jpg,rawpixel-558597-unsplash.jpg,,,,yes,19,no,UNUSED,not referenced by scoped content scan
4706,https://onixdatacentres.com/wp-content/uploads/2022/12/rawpixel-799380-unsplash.jpg,2022/12/rawpixel-799380-unsplash.jpg,2022/12/rawpixel-799380-unsplash.jpg,rawpixel-799380-unsplash.jpg,,,,yes,19,no,UNUSED,not referenced by scoped content scan
4715,https://onixdatacentres.com/wp-content/uploads/2022/12/rawpixel-653764-unsplash.jpg,2022/12/rawpixel-653764-unsplash.jpg,2022/12/rawpixel-653764-unsplash.jpg,rawpixel-653764-unsplash.jpg,,,,yes,17,no,UNUSED,not referenced by scoped content scan
4719,https://onixdatacentres.com/wp-content/uploads/2022/12/jason-blackeye-262295-unsplash.jpg,2022/12/jason-blackeye-262295-unsplash.jpg,2022/12/jason-blackeye-262295-unsplash.jpg,jason-blackeye-262295-unsplash.jpg,,,,yes,19,no,UNUSED,not referenced by scoped content scan
4720,https://onixdatacentres.com/wp-content/uploads/2022/12/rawpixel-557123-unsplash.jpg,2022/12/rawpixel-557123-unsplash.jpg,2022/12/rawpixel-557123-unsplash.jpg,rawpixel-557123-unsplash.jpg,,,,yes,19,no,UNUSED,not referenced by scoped content scan
4726,https://onixdatacentres.com/wp-content/uploads/2022/12/ava1.png,2022/12/ava1.png,2022/12/ava1.png,ava1.png,,,,yes,6,no,UNUSED,not referenced by scoped content scan
4727,https://onixdatacentres.com/wp-content/uploads/2022/12/y11.png,2022/12/y11.png,2022/12/y11.png,y11.png,,,,yes,6,no,UNUSED,not referenced by scoped content scan
4780,https://onixdatacentres.com/wp-content/uploads/2022/12/rawpixel-752537-unsplash-1.jpg,2022/12/rawpixel-752537-unsplash-1.jpg,2022/12/rawpixel-752537-unsplash-1.jpg,rawpixel-752537-unsplash-1.jpg,,,,yes,18,no,UNUSED,not referenced by scoped content scan
4791,https://onixdatacentres.com/wp-content/uploads/2022/12/torres-del-paine-mountains-granite-granite-rock-57456.jpeg,2022/12/torres-del-paine-mountains-granite-granite-rock-57456.jpeg,2022/12/torres-del-paine-mountains-granite-granite-rock-57456.jpeg,torres-del-paine-mountains-granite-granite-rock-57456.jpeg,,,,yes,20,no,UNUSED,not referenced by scoped content scan
4792,https://onixdatacentres.com/wp-content/uploads/2022/12/pexels-photo-1103970.jpeg,2022/12/pexels-photo-1103970.jpeg,2022/12/pexels-photo-1103970.jpeg,pexels-photo-1103970.jpeg,,,,yes,19,no,UNUSED,not referenced by scoped content scan
4795,https://onixdatacentres.com/wp-content/uploads/2022/12/linebgoverlay.png,2022/12/linebgoverlay.png,2022/12/linebgoverlay.png,linebgoverlay.png,,,,yes,18,no,UNUSED,not referenced by scoped content scan
4796,https://onixdatacentres.com/wp-content/uploads/2022/12/sharon-mccutcheon-571408-unsplash.jpg,2022/12/sharon-mccutcheon-571408-unsplash.jpg,2022/12/sharon-mccutcheon-571408-unsplash.jpg,sharon-mccutcheon-571408-unsplash.jpg,,,,yes,19,no,UNUSED,not referenced by scoped content scan
4797,https://onixdatacentres.com/wp-content/uploads/2022/12/halanna-halila-557324-unsplash.jpg,2022/12/halanna-halila-557324-unsplash.jpg,2022/12/halanna-halila-557324-unsplash.jpg,halanna-halila-557324-unsplash.jpg,,,,yes,19,no,UNUSED,not referenced by scoped content scan
4798,https://onixdatacentres.com/wp-content/uploads/2022/12/rawpixel-604751-unsplash.jpg,2022/12/rawpixel-604751-unsplash.jpg,2022/12/rawpixel-604751-unsplash.jpg,rawpixel-604751-unsplash.jpg,,,,yes,17,no,UNUSED,not referenced by scoped content scan
4802,https://onixdatacentres.com/wp-content/uploads/2022/12/pexels-photo-667205.jpeg,2022/12/pexels-photo-667205.jpeg,2022/12/pexels-photo-667205.jpeg,pexels-photo-667205.jpeg,,,,yes,20,no,UNUSED,not referenced by scoped content scan
4803,https://onixdatacentres.com/wp-content/uploads/2022/12/kane-reinholdtsen-188778-unsplash.jpg,2022/12/kane-reinholdtsen-188778-unsplash.jpg,2022/12/kane-reinholdtsen-188778-unsplash.jpg,kane-reinholdtsen-188778-unsplash.jpg,,,,yes,17,no,UNUSED,not referenced by scoped content scan
4804,https://onixdatacentres.com/wp-content/uploads/2022/12/aaron-burden-25846-unsplash.jpg,2022/12/aaron-burden-25846-unsplash.jpg,2022/12/aaron-burden-25846-unsplash.jpg,aaron-burden-25846-unsplash.jpg,,,,yes,18,no,UNUSED,not referenced by scoped content scan
4848,https://onixdatacentres.com/wp-content/uploads/2022/12/rawpixel-693037-unsplash.jpg,2022/12/rawpixel-693037-unsplash.jpg,2022/12/rawpixel-693037-unsplash.jpg,rawpixel-693037-unsplash.jpg,,,,yes,21,no,UNUSED,not referenced by scoped content scan
4859,https://onixdatacentres.com/wp-content/uploads/2022/12/hector-martinez-110928-unsplash.jpg,2022/12/hector-martinez-110928-unsplash.jpg,2022/12/hector-martinez-110928-unsplash.jpg,hector-martinez-110928-unsplash.jpg,,,,yes,20,no,UNUSED,not referenced by scoped content scan
4875,https://onixdatacentres.com/wp-content/uploads/2022/12/business-partners-shaking-hands-agreement-scaled.jpg,2022/12/business-partners-shaking-hands-agreement-scaled.jpg,2022/12/business-partners-shaking-hands-agreement-scaled.jpg,business-partners-shaking-hands-agreement-scaled.jpg,,,Business partners shaking hands in agreement,no,21,no,UNUSED,not referenced by scoped content scan
4894,https://onixdatacentres.com/wp-content/uploads/2022/12/ONIX-logo-white.png,2022/12/ONIX-logo-white.png,2022/12/ONIX-logo-white.png,ONIX-logo-white.png,,,,yes,22,no,UNUSED,not referenced by scoped content scan
4896,https://onixdatacentres.com/wp-content/uploads/2022/12/ONIX-logo-red.png,2022/12/ONIX-logo-red.png,2022/12/ONIX-logo-red.png,ONIX-logo-red.png,,,,yes,21,no,UNUSED,not referenced by scoped content scan
4900,https://onixdatacentres.com/wp-content/uploads/2022/12/ONIX-icon.png,2022/12/ONIX-icon.png,2022/12/ONIX-icon.png,ONIX-icon.png,,,,yes,21,no,UNUSED,not referenced by scoped content scan
4901,https://onixdatacentres.com/wp-content/uploads/2022/12/cropped-ONIX-icon.png,2022/12/cropped-ONIX-icon.png,2022/12/cropped-ONIX-icon.png,cropped-ONIX-icon.png,,,,yes,13,no,UNUSED,not referenced by scoped content scan
4903,https://onixdatacentres.com/wp-content/uploads/2022/12/ONIX-icon-red.png,2022/12/ONIX-icon-red.png,2022/12/ONIX-icon-red.png,ONIX-icon-red.png,,,,yes,21,no,UNUSED,not referenced by scoped content scan
4904,https://onixdatacentres.com/wp-content/uploads/2022/12/cropped-ONIX-icon-red.png,2022/12/cropped-ONIX-icon-red.png,2022/12/cropped-ONIX-icon-red.png,cropped-ONIX-icon-red.png,,,,yes,13,no,UNUSED,not referenced by scoped content scan
4905,https://onixdatacentres.com/wp-content/uploads/2022/12/cropped-ONIX-logo-red.png,2022/12/cropped-ONIX-logo-red.png,2022/12/cropped-ONIX-logo-red.png,cropped-ONIX-logo-red.png,,,,yes,21,no,UNUSED,not referenced by scoped content scan
4911,https://onixdatacentres.com/wp-content/uploads/2022/12/Ghana-flag.png,2022/12/Ghana-flag.png,2022/12/Ghana-flag.png,Ghana-flag.png,,,,yes,18,yes,FOUND,
4912,https://onixdatacentres.com/wp-content/uploads/2022/12/Senegal-flag.png,2022/12/Senegal-flag.png,2022/12/Senegal-flag.png,Senegal-flag.png,,,,yes,18,yes,FOUND,
5003,https://onixdatacentres.com/wp-content/uploads/2023/01/ava2.png,2023/01/ava2.png,2023/01/ava2.png,ava2.png,,,,yes,6,no,UNUSED,not referenced by scoped content scan
5005,https://onixdatacentres.com/wp-content/uploads/2023/01/ava4.png,2023/01/ava4.png,2023/01/ava4.png,ava4.png,,,,yes,6,no,UNUSED,not referenced by scoped content scan
5155,https://onixdatacentres.com/wp-content/uploads/2023/01/lee-miller-47629-unsplash.jpg,2023/01/lee-miller-47629-unsplash.jpg,2023/01/lee-miller-47629-unsplash.jpg,lee-miller-47629-unsplash.jpg,,,,yes,20,no,UNUSED,not referenced by scoped content scan
5156,https://onixdatacentres.com/wp-content/uploads/2023/01/dot.png,2023/01/dot.png,2023/01/dot.png,dot.png,,,,yes,0,no,UNUSED,not referenced by scoped content scan
5157,https://onixdatacentres.com/wp-content/uploads/2023/01/lion-animal-nature-predator-40835.jpeg,2023/01/lion-animal-nature-predator-40835.jpeg,2023/01/lion-animal-nature-predator-40835.jpeg,lion-animal-nature-predator-40835.jpeg,,,,yes,5,no,UNUSED,not referenced by scoped content scan
5230,https://onixdatacentres.com/wp-content/uploads/2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-5-scaled.jpg,2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-5-scaled.jpg,2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-5-scaled.jpg,ONIX-DATA-CENTER-KEELSON-STUDIOS-5-scaled.jpg,,,,no,20,yes,FOUND,
5233,https://onixdatacentres.com/wp-content/uploads/2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-2.png,2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-2.png,2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-2.png,ONIX-DATA-CENTER-KEELSON-STUDIOS-2.png,,,,yes,20,no,UNUSED,not referenced by scoped content scan
5237,https://onixdatacentres.com/wp-content/uploads/2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-40-scaled.jpg,2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-40-scaled.jpg,2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-40-scaled.jpg,ONIX-DATA-CENTER-KEELSON-STUDIOS-40-scaled.jpg,,,,no,20,no,UNUSED,not referenced by scoped content scan
5239,https://onixdatacentres.com/wp-content/uploads/2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-62-scaled.jpg,2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-62-scaled.jpg,2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-62-scaled.jpg,ONIX-DATA-CENTER-KEELSON-STUDIOS-62-scaled.jpg,,"Server racks inside a modern Onix data centre, showing secure infrastructure, organised cabling and a controlled technical environment.","Data sovereignty depends on more than location. It requires resilient infrastructure, secure operations and reliable systems designed to support critical workloads.",no,20,no,UNUSED,not referenced by scoped content scan
5240,https://onixdatacentres.com/wp-content/uploads/2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-2-scaled.jpg,2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-2-scaled.jpg,2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-2-scaled.jpg,ONIX-DATA-CENTER-KEELSON-STUDIOS-2-scaled.jpg,,Building of Onix Data Centres Accra,Onix Data Centre in Accra,no,20,yes,FOUND,
5241,https://onixdatacentres.com/wp-content/uploads/2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-42-scaled.jpg,2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-42-scaled.jpg,2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-42-scaled.jpg,ONIX-DATA-CENTER-KEELSON-STUDIOS-42-scaled.jpg,,,,no,20,no,UNUSED,not referenced by scoped content scan
5242,https://onixdatacentres.com/wp-content/uploads/2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-43-scaled.jpg,2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-43-scaled.jpg,2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-43-scaled.jpg,ONIX-DATA-CENTER-KEELSON-STUDIOS-43-scaled.jpg,,,,no,20,no,UNUSED,not referenced by scoped content scan
5243,https://onixdatacentres.com/wp-content/uploads/2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-83-scaled.jpg,2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-83-scaled.jpg,2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-83-scaled.jpg,ONIX-DATA-CENTER-KEELSON-STUDIOS-83-scaled.jpg,,,,no,20,yes,FOUND,
5250,https://onixdatacentres.com/wp-content/uploads/2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-51-scaled.jpg,2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-51-scaled.jpg,2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-51-scaled.jpg,ONIX-DATA-CENTER-KEELSON-STUDIOS-51-scaled.jpg,,,,no,20,yes,FOUND,
5265,https://onixdatacentres.com/wp-content/uploads/2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-17-scaled.jpg,2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-17-scaled.jpg,2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-17-scaled.jpg,ONIX-DATA-CENTER-KEELSON-STUDIOS-17-scaled.jpg,,,,no,21,no,UNUSED,not referenced by scoped content scan
5278,https://onixdatacentres.com/wp-content/uploads/2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-75-scaled.jpg,2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-75-scaled.jpg,2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-75-scaled.jpg,ONIX-DATA-CENTER-KEELSON-STUDIOS-75-scaled.jpg,,,,no,20,no,UNUSED,not referenced by scoped content scan
5289,https://onixdatacentres.com/wp-content/uploads/2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-3-scaled.jpg,2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-3-scaled.jpg,2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-3-scaled.jpg,ONIX-DATA-CENTER-KEELSON-STUDIOS-3-scaled.jpg,,,,no,20,yes,FOUND,
5290,https://onixdatacentres.com/wp-content/uploads/2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-9-scaled.jpg,2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-9-scaled.jpg,2023/01/ONIX-DATA-CENTER-KEELSON-STUDIOS-9-scaled.jpg,ONIX-DATA-CENTER-KEELSON-STUDIOS-9-scaled.jpg,,,,no,21,no,UNUSED,not referenced by scoped content scan
5384,https://onixdatacentres.com/wp-content/uploads/2023/02/team-1.jpg,2023/02/team-1.jpg,2023/02/team-1.jpg,team-1.jpg,,,,yes,6,no,UNUSED,not referenced by scoped content scan
5385,https://onixdatacentres.com/wp-content/uploads/2023/02/team-4.jpg,2023/02/team-4.jpg,2023/02/team-4.jpg,team-4.jpg,,,,yes,9,no,UNUSED,not referenced by scoped content scan
5386,https://onixdatacentres.com/wp-content/uploads/2023/02/team-3.jpg,2023/02/team-3.jpg,2023/02/team-3.jpg,team-3.jpg,,,,yes,9,no,UNUSED,not referenced by scoped content scan
5387,https://onixdatacentres.com/wp-content/uploads/2023/02/team-5.jpg,2023/02/team-5.jpg,2023/02/team-5.jpg,team-5.jpg,,,,yes,6,no,UNUSED,not referenced by scoped content scan
5388,https://onixdatacentres.com/wp-content/uploads/2023/02/team-2.jpg,2023/02/team-2.jpg,2023/02/team-2.jpg,team-2.jpg,,,,yes,6,no,UNUSED,not referenced by scoped content scan
5425,https://onixdatacentres.com/wp-content/uploads/2023/02/ONIX-DATA-CENTER-KEELSON-STUDIOS-68-scaled.jpg,2023/02/ONIX-DATA-CENTER-KEELSON-STUDIOS-68-scaled.jpg,2023/02/ONIX-DATA-CENTER-KEELSON-STUDIOS-68-scaled.jpg,ONIX-DATA-CENTER-KEELSON-STUDIOS-68-scaled.jpg,,,,no,20,no,UNUSED,not referenced by scoped content scan
5625,https://onixdatacentres.com/wp-content/uploads/2023/02/WhatsApp-Image-2023-02-16-at-23.36.54.jpeg,2023/02/WhatsApp-Image-2023-02-16-at-23.36.54.jpeg,2023/02/WhatsApp-Image-2023-02-16-at-23.36.54.jpeg,WhatsApp-Image-2023-02-16-at-23.36.54.jpeg,,Onix owners and Minister of Technology at launch of Data Centre in Dakar,Onix Launch Data Centre in Dakar,yes,17,yes,FOUND,
5679,https://onixdatacentres.com/wp-content/uploads/2023/02/A7R9115-scaled.jpg,2023/02/A7R9115-scaled.jpg,2023/02/A7R9115-scaled.jpg,A7R9115-scaled.jpg,,Michael Nahon data centre launch Dakar,"Onix Ceo Mike Nahon gives speech at data centre launch in Dakar, Senegal",no,20,yes,FOUND,
5680,https://onixdatacentres.com/wp-content/uploads/2023/02/DSC06268-scaled.jpg,2023/02/DSC06268-scaled.jpg,2023/02/DSC06268-scaled.jpg,DSC06268-scaled.jpg,,,,no,20,no,UNUSED,not referenced by scoped content scan
5681,https://onixdatacentres.com/wp-content/uploads/2023/02/DSC06855-scaled.jpg,2023/02/DSC06855-scaled.jpg,2023/02/DSC06855-scaled.jpg,DSC06855-scaled.jpg,,,,no,20,no,UNUSED,not referenced by scoped content scan
5695,https://onixdatacentres.com/wp-content/uploads/2023/03/ONIX-DATA-CENTER-KEELSON-STUDIOS-71-scaled.jpg,2023/03/ONIX-DATA-CENTER-KEELSON-STUDIOS-71-scaled.jpg,2023/03/ONIX-DATA-CENTER-KEELSON-STUDIOS-71-scaled.jpg,ONIX-DATA-CENTER-KEELSON-STUDIOS-71-scaled.jpg,,Colocation cold containment aisle,Colocation Racks in a cold aisle,no,21,no,UNUSED,not referenced by scoped content scan
5696,https://onixdatacentres.com/wp-content/uploads/2023/03/ONIX-DATA-CENTER-KEELSON-STUDIOS-2-scaled.jpg,2023/03/ONIX-DATA-CENTER-KEELSON-STUDIOS-2-scaled.jpg,2023/03/ONIX-DATA-CENTER-KEELSON-STUDIOS-2-scaled.jpg,ONIX-DATA-CENTER-KEELSON-STUDIOS-2-scaled.jpg,,"Onix colocation Data Centre in Accra, Ghana","Onix Tier IV carrier neutral data centre, Ghana",no,20,yes,FOUND,
5697,https://onixdatacentres.com/wp-content/uploads/2023/03/ONIX-DATA-CENTER-KEELSON-STUDIOS-59-scaled.jpg,2023/03/ONIX-DATA-CENTER-KEELSON-STUDIOS-59-scaled.jpg,2023/03/ONIX-DATA-CENTER-KEELSON-STUDIOS-59-scaled.jpg,ONIX-DATA-CENTER-KEELSON-STUDIOS-59-scaled.jpg,,Onix data centre Ghana solar farm,,no,20,no,UNUSED,not referenced by scoped content scan
5698,https://onixdatacentres.com/wp-content/uploads/2023/03/ONIX-DATA-CENTER-KEELSON-STUDIOS-62-scaled.jpg,2023/03/ONIX-DATA-CENTER-KEELSON-STUDIOS-62-scaled.jpg,2023/03/ONIX-DATA-CENTER-KEELSON-STUDIOS-62-scaled.jpg,ONIX-DATA-CENTER-KEELSON-STUDIOS-62-scaled.jpg,,Colocation Racks cold aisle,Onix Colocation Racks within a cold aisle,no,20,no,UNUSED,not referenced by scoped content scan
5766,https://onixdatacentres.com/wp-content/uploads/2023/03/ISO-9001.png,2023/03/ISO-9001.png,2023/03/ISO-9001.png,ISO-9001.png,,,,yes,9,no,UNUSED,not referenced by scoped content scan
5767,https://onixdatacentres.com/wp-content/uploads/2023/03/ISO-IEC-27001.png,2023/03/ISO-IEC-27001.png,2023/03/ISO-IEC-27001.png,ISO-IEC-27001.png,,,,yes,9,no,UNUSED,not referenced by scoped content scan
5768,https://onixdatacentres.com/wp-content/uploads/2023/03/PCI-DSS.png,2023/03/PCI-DSS.png,2023/03/PCI-DSS.png,PCI-DSS.png,,,,yes,9,no,UNUSED,not referenced by scoped content scan
5769,https://onixdatacentres.com/wp-content/uploads/2023/03/Tier-IV-facility.png,2023/03/Tier-IV-facility.png,2023/03/Tier-IV-facility.png,Tier-IV-facility.png,,,,yes,9,no,UNUSED,not referenced by scoped content scan
5774,https://onixdatacentres.com/wp-content/uploads/2023/03/CCDOC.png,2023/03/CCDOC.png,2023/03/CCDOC.png,CCDOC.png,,,,yes,8,yes,FOUND,
5775,https://onixdatacentres.com/wp-content/uploads/2023/03/Diesel-electric.png,2023/03/Diesel-electric.png,2023/03/Diesel-electric.png,Diesel-electric.png,,,,yes,8,yes,FOUND,
5776,https://onixdatacentres.com/wp-content/uploads/2023/03/Infoprive.png,2023/03/Infoprive.png,2023/03/Infoprive.png,Infoprive.png,,,,yes,8,yes,FOUND,
5777,https://onixdatacentres.com/wp-content/uploads/2023/03/La-Colomb.png,2023/03/La-Colomb.png,2023/03/La-Colomb.png,La-Colomb.png,,,,yes,8,yes,FOUND,
5778,https://onixdatacentres.com/wp-content/uploads/2023/03/LEGRAND.png,2023/03/LEGRAND.png,2023/03/LEGRAND.png,LEGRAND.png,,,,yes,8,yes,FOUND,
5779,https://onixdatacentres.com/wp-content/uploads/2023/03/Minkels.png,2023/03/Minkels.png,2023/03/Minkels.png,Minkels.png,,,,yes,8,yes,FOUND,
5793,https://onixdatacentres.com/wp-content/uploads/2023/03/rawpixel-797131-unsplash.jpg,2023/03/rawpixel-797131-unsplash.jpg,2023/03/rawpixel-797131-unsplash.jpg,rawpixel-797131-unsplash.jpg,,,,yes,17,no,UNUSED,not referenced by scoped content scan
5870,https://onixdatacentres.com/wp-content/uploads/2023/03/ONIX-DATA-CENTER-KEELSON-STUDIOS-61-scaled.jpg,2023/03/ONIX-DATA-CENTER-KEELSON-STUDIOS-61-scaled.jpg,2023/03/ONIX-DATA-CENTER-KEELSON-STUDIOS-61-scaled.jpg,ONIX-DATA-CENTER-KEELSON-STUDIOS-61-scaled.jpg,,,,no,20,no,UNUSED,not referenced by scoped content scan
5939,https://onixdatacentres.com/wp-content/uploads/2023/03/DSC06633-scaled.jpg,2023/03/DSC06633-scaled.jpg,2023/03/DSC06633-scaled.jpg,DSC06633-scaled.jpg,,Mamadou Kebe - Onix Managing Director speaking at Onix Data Centre Senegal Launch,Mamadou Kebe - Onix Managing Director speaking at Onix Senegal Launch,no,20,no,UNUSED,not referenced by scoped content scan
5940,https://onixdatacentres.com/wp-content/uploads/2023/03/20230213_183339-scaled.jpg,2023/03/20230213_183339-scaled.jpg,2023/03/20230213_183339-scaled.jpg,20230213_183339-scaled.jpg,,"Africa's most westerly point in Dakar, Senegal","Africa's most westerly point in Dakar, Senegal",no,21,yes,FOUND,
5954,https://onixdatacentres.com/wp-content/uploads/2023/04/ONIX-DATA-CENTER-KEELSON-STUDIOS-62-scaled.jpg,2023/04/ONIX-DATA-CENTER-KEELSON-STUDIOS-62-scaled.jpg,2023/04/ONIX-DATA-CENTER-KEELSON-STUDIOS-62-scaled.jpg,ONIX-DATA-CENTER-KEELSON-STUDIOS-62-scaled.jpg,,,,no,20,no,UNUSED,not referenced by scoped content scan
5957,https://onixdatacentres.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-04-18-at-20.22.41.jpeg,2023/04/WhatsApp-Image-2023-04-18-at-20.22.41.jpeg,2023/04/WhatsApp-Image-2023-04-18-at-20.22.41.jpeg,WhatsApp-Image-2023-04-18-at-20.22.41.jpeg,,Onix Data centre Cold Aisle Containment,Onix Data centre Cold Aisle Containment,yes,17,no,UNUSED,not referenced by scoped content scan
5959,https://onixdatacentres.com/wp-content/uploads/2023/04/WhatsApp-Image-2023-04-19-at-10.44.41.jpeg,2023/04/WhatsApp-Image-2023-04-19-at-10.44.41.jpeg,2023/04/WhatsApp-Image-2023-04-19-at-10.44.41.jpeg,WhatsApp-Image-2023-04-19-at-10.44.41.jpeg,,,Onix Data centre Cold Aisle Containment,yes,15,no,UNUSED,not referenced by scoped content scan
5960,https://onixdatacentres.com/wp-content/uploads/2023/04/ONIX-DATA-3.jpg,2023/04/ONIX-DATA-3.jpg,2023/04/ONIX-DATA-3.jpg,ONIX-DATA-3.jpg,,Onix Data centre Cold Aisle Containment,Onix Data centre Cold Aisle Containment,yes,17,yes,FOUND,
5966,https://onixdatacentres.com/wp-content/uploads/2023/05/ONIX-DATA-CENTER-KEELSON-STUDIOS-77-scaled.jpg,2023/05/ONIX-DATA-CENTER-KEELSON-STUDIOS-77-scaled.jpg,2023/05/ONIX-DATA-CENTER-KEELSON-STUDIOS-77-scaled.jpg,ONIX-DATA-CENTER-KEELSON-STUDIOS-77-scaled.jpg,,,,no,21,no,UNUSED,not referenced by scoped content scan
5968,https://onixdatacentres.com/wp-content/uploads/2023/05/ONIX-DATA-CENTER-KEELSON-STUDIOS-88-scaled.jpg,2023/05/ONIX-DATA-CENTER-KEELSON-STUDIOS-88-scaled.jpg,2023/05/ONIX-DATA-CENTER-KEELSON-STUDIOS-88-scaled.jpg,ONIX-DATA-CENTER-KEELSON-STUDIOS-88-scaled.jpg,,,,no,20,no,UNUSED,not referenced by scoped content scan
5971,https://onixdatacentres.com/wp-content/uploads/2023/05/ONIX-DATA-CENTER-KEELSON-STUDIOS-62-scaled.jpg,2023/05/ONIX-DATA-CENTER-KEELSON-STUDIOS-62-scaled.jpg,2023/05/ONIX-DATA-CENTER-KEELSON-STUDIOS-62-scaled.jpg,ONIX-DATA-CENTER-KEELSON-STUDIOS-62-scaled.jpg,,Onix Data Centre rack space,,no,20,no,UNUSED,not referenced by scoped content scan
5972,https://onixdatacentres.com/wp-content/uploads/2023/05/image0.jpeg,2023/05/image0.jpeg,2023/05/image0.jpeg,image0.jpeg,,Secure Your Data with Onix Data Centre,Protect Your Critical Data with Onix Data Centre,yes,17,yes,FOUND,
6066,https://onixdatacentres.com/wp-content/uploads/2023/05/WhatsApp-Image-2023-05-11-at-10.06.02.jpeg,2023/05/WhatsApp-Image-2023-05-11-at-10.06.02.jpeg,2023/05/WhatsApp-Image-2023-05-11-at-10.06.02.jpeg,WhatsApp-Image-2023-05-11-at-10.06.02.jpeg,,"The Onix Senegal team, meeting to discuss data centre design","The Onix Senegal team, meeting to discuss data centre design",yes,20,yes,FOUND,
6073,https://onixdatacentres.com/wp-content/uploads/2023/05/james-gillespie-714755-unsplash.jpg,2023/05/james-gillespie-714755-unsplash.jpg,2023/05/james-gillespie-714755-unsplash.jpg,james-gillespie-714755-unsplash.jpg,,,,yes,20,no,UNUSED,not referenced by scoped content scan
6076,https://onixdatacentres.com/wp-content/uploads/2023/05/head51.jpg,2023/05/head51.jpg,2023/05/head51.jpg,head51.jpg,,,,yes,20,no,UNUSED,not referenced by scoped content scan
6077,https://onixdatacentres.com/wp-content/uploads/2023/05/ONIX-DATA-CENTER-KEELSON-STUDIOS-36-scaled.jpg,2023/05/ONIX-DATA-CENTER-KEELSON-STUDIOS-36-scaled.jpg,2023/05/ONIX-DATA-CENTER-KEELSON-STUDIOS-36-scaled.jpg,ONIX-DATA-CENTER-KEELSON-STUDIOS-36-scaled.jpg,,,,no,21,no,UNUSED,not referenced by scoped content scan
